2025-02-08,7064216,Κρεμμύδια Ξερά Χονδρά Συσκευασμένα,1.34
2025-02-08,7444688,Πατάτες Baby Πλυμένες 750g,2.18
2025-02-08,7335940,Πατάτες Χονδρές Συσκευασμένες,3.24
2025-02-08,7073105,Έτοιμη Σαλάτα Τρίχρωμη Ελληνική 230 gr,1.58
2025-02-08,7062945,Λεμόνια Συσκευασμένα Ελληνικά,1.45
2025-02-08,7132187,Αβοκάντο Ωριμασμένο Εισαγωγής 370g,3.86
2025-02-08,7127226,Κρεμμυδάκια Χλωρά 140g,1.09
2025-02-08,7513963,Ντομάτες Συσκευασμένες Ελληνικές,3.29
2025-02-08,7633877,Μήλα Στάρκινγκ Ελληνικά Συσκευασμένα,1.29
2025-02-08,7125570,Αχλάδια Κρυστάλλια Συσκευασμένα,1.52
2025-02-08,7514024,Αγγούρια Συσκευασμένα Ελληνικά 1 Τεμάχιο,1.19
2025-02-08,7445987,Πιπεριές 3 Χρωμάτων Ελληνικές 450gr,2.69
2025-02-08,7513971,Κολοκύθια Συσκευασμένα Ελληνικά,2.58
2025-02-08,7064241,Σκόρδα Ξερά Δίχτυ Ελληνικά,1.85
2025-02-08,7747741,Λεμόνια Εισαγωγής Συσκευασμένα,2.75
2025-02-08,7511792,Μήλα Στάρκινγκ Ελληνικά Συσκευασμένα,1.87
2025-02-08,7063709,Τοματίνια Βελανίδι Βιολογικής Γεωργίας Ελληνικά 250gr,2.39
2025-02-08,7064278,Μανιτάρια Λευκά Agaricus Εισαγωγής 500 gr,2.39
2025-02-08,7335914,Πατάτες Ψιλές Φούρνου,1.34
2025-02-08,7514724,Αβοκάντο Συσκευασμένα Εισαγωγής,2.49
2025-02-08,7435463,Άνηθος Φρέσκος Καθαρισμένος 40g,0.79
2025-02-08,7353925,Πιπεριές Φλωρίνης Βιολογικής Γεωργίας Ελληνικές 200 gr,1.55
2025-02-08,7338433,Σαλάτα Ανάμικτη Baby Leaf 100g,1.34
2025-02-08,7062838,Μήλα Γκαλά Βιολογικά Ελληνικά Συσκευασμένα,3.53
2025-02-08,7135436,Κολοκύθα Γλυκιά Κομμένη Ελληνική 500g,2.89
2025-02-08,7338136,Ρόκα Άγρια Baby Leaf 100g,1.31
2025-02-08,7064271,Παντζάρια Ολόκληρα στον Ατμό Ελληνικά 500g,2.25
2025-02-08,7063808,Λάχανο Άσπρο Βιολογικής Γεωργίας Ελληνικό,3.04
2025-02-08,7062822,Μήλα Κόκκινα Βιολογικά Ελληνικά,2.95
2025-02-08,7435445,Σέλινο Φρέσκο Καθαρισμένο 40g,0.79
2025-02-08,7063852,Μαρούλι Βιολογικής Γεωργίας Ελληνικό 1 Τεμάχιο,1.68
2025-02-08,7073119,Έτοιμη Σαλάτα Δροσάτη Ελληνική 250 gr,1.89
2025-02-08,7511785,Μήλα Σμίθ Συσκευασμένα Ελληνικά,2.31
2025-02-08,7514211,Πιπεριές Τύπου Φλωρίνης Συσκευασμένες Ελληνικές,2.51
2025-02-08,7514170,Μαρούλι Συσκευασμένο Ελληνικό,1.29
2025-02-08,7344780,Μανιτάρια Πλευρώτους 500g,2.08
2025-02-08,7064201,Γλυκοπατάτες Ελληνικές Sticks 500g,3.35
2025-02-08,7511016,Λάχανο Άσπρο Ελληνικό Συσκευασμένο,2.98
2025-02-08,7491207,Πράσο Ελληνικό 700gr,2.65
2025-02-08,7512855,Σαλάτα Πράσινη Συσκευασμένη Ελληνική 1 Τεμάχιο,1.75
2025-02-08,7063735,Πιπεριές Πράσινες Βιολογικής Γεωργίας Συσκευασμένες Ελληνικές,2.65
2025-02-08,7064793,Ρόδι Καθαρισμένο 200g,4.43
2025-02-08,7514162,Μελιτζάνες Φλάσκες Συσκευασμένες Ελληνικές,3.25
