2024-10-13,198993,Κρεμμύδια Ξερά Ξανθά Ελληνικά Ποιότητα Α,0.09
2024-10-13,198028,Τομάτες Ελληνικές Ποιότητα Α΄ Τιμή Κιλού,0.50
2024-10-13,198151,Αγγουράκια Ελληνικά Τιμή Κιλού,0.36
2024-10-13,192321,Καρότα Ελληνικά Τιμή Κιλού,0.12
2024-10-13,198027,Κολοκύθια Ελληνικά Τιμή Κιλού,0.19
2024-10-13,198187,Κρεμμύδια Κόκκινα Ξερά Μέτρια Ελληνικά Ποιότητα Α,0.14
2024-10-13,198329,Πατάτες Εγχώριες Τιμή Κιλού,0.92
2024-10-13,198132,Μήλα Στάρκιν Εγχώρια Ποιότητα Α' Τιμή Κιλού,0.39
2024-10-13,198026,Αγγούρια Ελληνικά Το Τεμάχιο,0.92
2024-10-13,198274,Αχλάδια Κρυστάλλια Ελληνικά Ποιότητα Α΄Τιμή Κιλού,0.29
2024-10-13,192066,Τοματίνια Βελανίδια Ελληνικά Ποιότητα Α',1.75
2024-10-13,198023,Πιπεριές Φλωρίνης Ελληνικές Ποιότητα Α΄ Τιμή Κιλού,0.54
2024-10-13,198039,Πιπεριές Πράσινες Ελληνικές Ποιότητα Α΄Τιμή Κιλού,0.54
2024-10-13,198117,Πορτοκάλια Βαλέντσια Α' Εγχώρια Τιμή Κιλού,0.32
2024-10-13,192045,Τομάτα Δράμας Πετρούσα Ποιότητα Α΄,0.71
2024-10-13,198037,Μελιτζάνες Φλάσκες Ελληνικές Τιμή Κιλού,0.79
2024-10-13,198085,Μπανάνες Dole Εισαγωγής Τιμή Κιλού,2.77
2024-10-13,198089,Σταφύλια Σταφίδα Ποιότητα Α' Τιμή Κιλού,3.38
2024-10-13,198077,Βανίλιες Εγχώριες Ποιότητα Α,0.51
2024-10-13,198029,Τομάτες Τσαμπί Ελληνικές Ποιότητα Α΄ Τιμή Κιλού,2.09
2024-10-13,192041,Μπανάνες Εισαγωγής Τιμή Κιλού,2.52
2024-10-13,198040,Πιπεριές Κέρατο Ελληνικές Ποιότητα Α΄ Τιμή Κιλού,0.42
2024-10-13,198095,Μήλα Σμίθ Ελληνικά Ποιότητα Α΄Τιμή Κιλού,0.43
2024-10-13,198805,Αβοκάντο Ωριμασμένο Εισαγωγής Τιμή Κιλού,1.68
2024-10-13,198183,Σκόρδο Εισαγωγής Τεμάχιο,0.63
2024-10-13,198013,Κρεμμυδάκια Φρέσκα Ελληνικά Τιμή Κιλού,0.43
2024-10-13,198042,Πιπεριές Ξανθές Ελληνικές Ποιότητα Α΄Τιμή Κιλού,0.39
2024-10-13,198003,Μαιντανός Ελληνικός Ποιότητα Α΄ 100gr,0.80
2024-10-13,198271,Μήλα Γκάλα Εγχώρια Ποιότητα Α' Τιμή Κιλού,0.40
2024-10-13,198024,Μαρούλι Τιμή Τεμαχίου,0.96
2024-10-13,198791,Καρότα Συσκευασμένα Εγχώρια 500gr,0.49
2024-10-13,198452,Πορτοκάλια Βαλέντσια Δίχτυ Χυμού Τιμή Κιλού,2.58
2024-10-13,198705,Πατάτες Κύπρου Συσκευασμένες Ποιότητα Α΄ Τιμή Κιλού,4.74
2024-10-13,198001,Άνηθος Ελληνικός Ποιότητα Α 80gr,0.84
2024-10-13,198143,Ακτινίδια Εισαγωγής Ποιότητα Α',0.67
2024-10-13,198053,Γλυκοπατάτες Κόκκινες Ελληνικές Ποιότητα Α΄ Τιμή Κιλού,0.70
2024-10-13,198038,Μελιτζάνες Τσακώνικες Ελληνικές Τιμή Κιλού,0.59
2024-10-13,198156,Μπρόκολο Ελληνικό Τιμή Κιλού,1.93
2024-10-13,198014,Πράσο Ελληνικό Τιμή Κιλού,0.64
2024-10-13,198002,Σέλινο Ελληνικό Ποιότητα Α΄ Τιμή Κιλού,0.22
2024-10-13,198223,Πατάτες Συσκευασμένες Ελληνικές Ποιότητα Α΄ Τιμή Κιλού,2.97
2024-10-13,198012,Παντζάρια Ελληνικά Τιμή Κιλού,0.35
2024-10-13,198153,Καλαμπόκι Φρέσκο,0.99
2024-10-13,192429,Μπαρμπά Στάθης Σαλάτα Δροσάτη 200gr,1.79
2024-10-13,198694,Μήλα Fuji Ελληνικά Ποιότητα Α,0.62
2024-10-13,198546,Dole Βιολογικές Μπανάνες Εισαγωγής Συσκευασία,2.19
2024-10-13,198676,Τοματίνια Βελανίδια Ελληνικά Ποιότητα Α' 250gr,1.59
2024-10-13,198331,Πιπεριές Κόκκινες Ελληνικές Ποιότητα Α΄Τιμή Κιλού,0.76
2024-10-13,198395,Λάϊμς Εισαγωγής Ποιότητα Α,0.49
2024-10-13,198179,Μανιτάρια Φρέσκα Εισαγωγής 500gr,2.50
